ObjectID,Title,Description,Pressure,Multiple Pressures,Current Status,Priority,Objective,Proposed Management Action,Strategy,"Scale:  5=District, 4=catchment, 3=river, 2=coastal, 1=local",Resources,Data Requirements,Lead Organisation,Potential Partners,Capital Cost,In-Kind Contributions,Maintainance Required,Annual Cost,Funding Available,Completion Date,Challenges and Constraints,Easting,Northing,Image URL,Review Status,Review Progress,Review Cost,Review Description,Review Challenges,Last Reviewed,District,District ID,Action ID,GlobalID,Primary Funding Organisation,Costing Certainty,Funding Shortfall,x,y
35,Collate annual fish counts,"Accurate fish counts provide valuable information about adult return, and are useful for proprietors.",Multiple,,Ongoing,High,Continue working alongside SSE whilst they improve the accuracy of the fish counters.,D,"Ongoing liaison with SSE, dissemination of fish counts to proprietors",4,,,Beauly Fishery Board,SSE,0,700,No,700,Unfunded,Annual,Technical issues with fish counters,249425,844220,https://drive.google.com/file/d/1RPxn2-EXvxCSGbF6vgF024iy-jSz7DXv/view?usp=share_link,,,,,,,Beauly,FD04,MA0035,45aed380-f9a8-4242-ac41-8eedabd18cd6,,,,-4.511905347,57.46326925
36,Collate annual rod catch,"Rod catch, along with angling effort can provide useful information on salmon size and behaviour.",Multiple,,Ongoing,Medium,Continue collecting rod catch from proprietors (including angling effort) and liaising with MS when setting the Conservation Limit for the river.  Enable catch returns from each proprietor to be shared between the Clerk and Senior Biologist,D,Ongoing reporting of rod catch,4,,,Beauly Fishery Board,Proprietors,0,700,No,700,Unfunded,Annual,Proprietor engagment,255146,847784,https://drive.google.com/file/d/176GEfPWgpzoXjoTu5scI-wIcCTHtcwyJ/view?usp=sharing,,,,,,,Beauly,FD04,MA0036,88d3dd51-0389-4ebb-8f81-6c13e9988f17,,,,-4.418741957,57.49711794
37,Participate in National adult sampling,"Accurate adult data and scale reading improves our knowledge of the life histories of fish returning to the river and can help answer questions such as """"Do we have any repeat spawners?""""",Multiple,,Ongoing,Medium,Continue scale collection and analysis through the National Adult Sampling Project.,L,Ongoing monitoring,3,National-Adult-Salmon-Sampling-Programme-2021.pdf (dsfb.org.uk),,Beauly Fishery Board,Anglers and Ghillies,100,0,No,1000,Funding Secured,Annual,Funding from SG,252243,843981,https://drive.google.com/file/d/1GQPnEu4cBt0CVyRTBVo8HolR6xfMaJFv/view?usp=share_link,,,,,,,Beauly,FD04,MA0037,17019f52-a17a-4079-917e-9d1da77b6eb2,,,,-4.46483136,57.46205092
38,Water temperature monitoring,Useful for predicting smolt run timings and peak summer tempratures,Water Temperature,,Ongoing,High,Review whether temperature monitoring data gathered from the U. Misge (top of R. Farrar) and top of Glass is effective at predicting smolt run timin,L,Ongoing monitoring,3,,,Beauly Fishery Board,,200,0,No,100,Unfunded,Within 3 Years,None,228898,825689,https://drive.google.com/file/d/1EqZYcmhAoYIP4P057AWMes0bQo7P1oIY/view?usp=share_link,,,,,,,Beauly,FD04,MA0038,9a5bd0f9-b8aa-43dc-803d-545f4b9de66c,,,,-4.840770553,57.28973757
39,Genetics Monitoring,The Farrar fry genetics project is informing our understanding of how fish are using (and how many fish are spawning in) the river Farrar. Genetics are useful for highlighting vulnerable populations of salmon (e.g. spring fish spawning areas) but also in building up a record of the fish we have to inform potential management. This may come in useful for any future restoration stocking work,Multiple,,Ongoing,Medium,Continue sampling fry for the Farrar genetics project if funded and there is time in the summer. Continue participating in the National Introgression Programme. Explore if other proprietors are interested in funding fry genetics analysis to characterise the whole catchment.,L,Sample Farrar in 2023 to complete 3 consecutive year's of sampling. Ad-hoc monitoring or a larger catchment project.,4,https://drive.google.com/file/d/1SPkty6Z1gwn7SlieZIumstA72jWt3MsS/view?usp=share_link,,Beauly Fishery Board,"Culligran estate, proprietors, IBFC (UHI)",0,0,No,1000,Partially Funded,Annual,Staff capacity,238595,840591,https://drive.google.com/file/d/1tVpWYhBcRF_RmXTAmmjQT3ATturBtCb5/view?usp=share_link,,,,,,,Beauly,FD04,MA0039,0d430496-90df-4fa4-8006-587d98994bea,,,,-4.689842835,57.42698344
40,Develop Drone monitoring,"We aim to develop this over the next 5 years to support various projects (e.g. bailiffing, invasives species monitoring, fish habitat, redd counting etc).",Multiple,,Initiated,Medium,"Explore the use of drone survey work and mapping in the catchment, including: Substrate distribution in relation to hydro-dams, smolt migration, redds in relation to flow regimes, bailiffing/ thermal imaging of the Firth,  water temperature mapping, Invasive non-native species (e.g. Pink salmon, Himalayn balsam, Japanese knotweed).",L,Monitoring where this highlights issues or supports projects,5,,,Beauly Fishery Board,"FMS, volunteers",5000,300,No,300,Unfunded,Annual,Staff capacity,262265,847336,https://drive.google.com/file/d/1m5oxRgpMk047VeVUuJPGsYraN0K2kN4B/view?usp=share_link,,,,,,,Beauly,FD04,MA0040,7ceb056a-eadd-4686-a2ea-f5d04c79cdc5,,,,-4.299809642,57.4953172
41,Fresh water pearl mussel monitoring,"Currently the location and status of this key species is not well understood, although their lifecycle depends on juvenile salmonids",Water Quality,,Planned,Low,Get access to existing survey data and if necessary/ time allows assess historic EFish sites for presence of Mussels/ wider locations on the Beauly etc,L,Either conduct this as a trainee project or get specific funding to assess FWPM status,4,,,Beauly Fishery Board,Nature Scot,0,1000,No,0,Unfunded,More than 5 Years,Staff capacity,239949,839006,https://drive.google.com/file/d/1pxrr4NFhDBfqI9u7fmD4g7sLXw-gZ_Mq/view?usp=share_link,,,,,,,Beauly,FD04,MA0041,02ec5cc2-7c73-4bd4-b714-f7b63c037406,,,,-4.666285199,57.41324012
42,Ensure local engagement,"Local people are important in securing the future of the river, and BFB are well placed to encourage engagement and to foster future stewards. We can learn from others.",N/A,,Ongoing,Low,"Provide opportunities for volunteering (smolt trapping, electro-fishing, invasive species control). Supporting our SISI volunteers (i.e. Beauly Balsam Bashers and Mink vols). Annual Public meetings to ensure the public have an opportunity to engage with the board’s work. Ensure good communication between the board, proprietors, anglers and local community. Encourage angling.",D,Keep providing volunteer and local engagement opportunities,5,,,Beauly Fishery Board,Local community,0,1000,No,1000,Unfunded,Annual,Staff capacity to manage volunteers,252654,846398,https://drive.google.com/file/d/1XgRGCubV1PkaziylLmxJMKnNma-ZGvWu/view?usp=share_link,,,,,,,Beauly,FD04,MA0042,31eb7e01-f30b-4103-8bbd-01fb465d328a,,,,-4.459444591,57.48387584
43,Placemaking project to improve local engagment in the river,"Opening up the river around the Orchard Park-Priory area (e.g. take down the fence, put in a path, benches and interpretation) could help the local community engage with their cultural and natural heritage.",N/A,,Planned,Low,"Seek funding and work with a local delivery partner to consult with residents as to whether they would support the opening up of the river in Beauly adjacent to the Priory and Orchard Park. Works could include an interpretation board (covering salmon lifecycle, willow carr habitat, beavers, the old quay, and a bit about BFB), a path and a couple of benches. This would encourage improved engagement with the river but would need ongoing maintenance to be done by a community group.",N,Ongoing monitoring,3,,,Beauly Fishery Board,Local community,6000,700,Yes,300,Unfunded,More than 5 Years,"Staff capacity, board remit/ motivation",252906,846558,https://drive.google.com/file/d/1uGREFk2XA4meVcQAxFCOgGfHdL6XguFK/view?usp=share_link,,,,,,,Beauly,FD04,MA0043,d2178629-0dd4-40d1-86e2-61bf8a1ff914,,,,-4.4553419,57.48539359
495,Silt inputs ito rivers,"Silt inputs from largely agricultural sources also have a negative impact on habitat quality, affecting spawning habitats and juvenile fish-rearing habitat.",Water Quality,,Ongoing,High,To reduce silt inputs which run into the river as much as possible.,N,Education of farmers about best practise. Encouraging and liasing with SEPA to highlight issues when they arise. Raising awareness with Scottish Government Rural Payments and Inspections Division. Bailiffs clear spawning grounds of silt when they remove rununculus.,5,Previous Ythan Fishery Management Plan 2011-2015,Historical Water Quality Data would be advantageous.,Ythan DSFB,"SPEA, NFU, SLE, SRUC",,3000,Yes,3000,Unfunded,Annual,"Scale of the action required is far larger than the resources the board has available, both in terms of finances and staff. Removal of silt from river habitats is a short term solution, a more long-terms solution would require preventing the silt from entering into the river which is a challenge.",393396,830752,,,,,,,,Ythan,FD44,MA0400,ebd50b49-e4dc-4668-ab73-b8fa02d525fa,,,,-2.111420567,57.36725791
496,River Morphology,"River channels have been canalised historically, uniform widths and depths and habitat which is unsuitable for fish due to a constant gradient. Restoration of this habitat would require re-meandering of the river. ",Instream and Riparian Habitat,,Not Possible,Low,It is currently not possible to advance this action.,N,"Resist CAR license applications to canalise watercourses, except for small ditches which would have a minimal impact on fish.",5,,SEPA to inform the board of CAR License application,Ythan DSFB,SEPA,,500,Yes,500,Unfunded,Annual,"Re-meandering canalised sections of river would restore habitat, however due to exisiting land uses there is no desire to undertake this work. In many cases the river is the land ownership boundary, which means that consent of multiple landowners is required for remedial works.",375134,842266,,,,,,,,Ythan,FD44,MA0401,cbb6ad7a-cfeb-4b92-8f1b-4d4dc5b3c041,,,,-2.416200511,57.47004853
497,Invasive Species,"Both Invasive plants and animals are present in the District. American Mink, Giant Hogweed, Japanese Knoweed and Himalayan Balsam are present in the catchment. Invasive plants have a negative impact on riparian habitat quality within the district, and giant hogweed also poses a risk to human health. American Mink predate on natibe water voles, and have been known to causes crashes in their populations.",Invasive Non-native Species,,Ongoing,High,To remove all invasive species from the catchment.,O,"Mink are no longer present in the catchment due to work by former bailiffing staff and Aberdeen University, more recently Scottish Invasive Species Initiative.From 2014 spraying of invasive plants has been ongoing, and is maintained annually. A 98% reduction has been achieved, and this will be saught to be maintained.",5,Ythan Biosecurity Plan. Habitat Suevey which established the extend of invasive species presence.,Surveys of the district are required to monitor the spread of invasive species.,"River Ythan Trust, & SISI",Formartine Rural Partnership,,1000,,8000,Partially Funded,Annual,"Currently landowners are not compelled by legistlation to remove any invasive plants on their land. Initiatives like SISI are time limited, and unless there is a legistlative mechanism which holds landowners to account for the removal of invasive species on their land, the long-term security of these initiatives is uncertain.",376494,839368,,,,,,,,Ythan,FD44,MA0402,6dbb89ca-fbe7-4fac-ae6c-8f0622e069d0,,,,-2.393247459,57.44408992
498,Predation,"The Ythan estuary is a seal haul-out site, with around 3,000 seals present at the time of writing. Mostly grey seals are here, of particular concern are specialist seals that enter the river and have a larger impact on fish populations.. Avian predators are also present within the District, largely goosanders but also cormorants and mergansers. These predators are likely to be feeding on salmon and sea trout, particualrly the parr.",Predation,,Ongoing,,To Prevent seals from swimming upstream of the tital water. To apply for appropriate licenses for control of fish eating birds.,J,"The board has a bout mounted seal scarer which is deployed annually close to the bypass bridge at Ellon where a power supply is available. Up to now seals have not passed the scarer and moved above the tidal limit. Water bailiffs carry out 5 whole-river counts per annum of fish-eating birds, and this data will be used to support license applications. A project to undertake seal scat samling with Aberdeen University has been under discussion.",5,Previous Ythan Fishery Management Plan 2011-2015,Whole-river counts of piscivorous birds. NatureScot hold data on the seal population at the NNR. Information on seal incursions upstream of Ellon.,Ythan DSFB,"NatureScot, University of Aberdeen",,5000,,5000,Unfunded,Annual,"Licensing requirements are difficult to meet, obtaining whole river counts of piscivorouss birds is very effort intense. The Ythan DSFB respects the establishment of the haul-out site and NNR, and would not seek to harm any animal within the NNR, the specialist seals which swup upstream of the tidal limit are of concern.",397361,830366,,,,,,,,Ythan,FD44,MA0403,006646ab-b976-4761-aaa7-8b28504e4105,,,,-2.045496392,57.36383159
499,Rununculus,"Rununculus has spread through the lower part of the river and in a number of tributaries where the plant affects spawning beds. There is some impact on angling, but the impact on spawning gravels is of concern. Rununclus growth has not been a historical problem.",Instream and Riparian Habitat,,Ongoing,High,To remove rununculus from spawning beds.,F,"To remove rununculus in spawning beds, largely tributaries.",5,,,Ythan DSFB,,,3000,,3000,Unfunded,Annual,"Keeping up with rununculus growth is a challenge, as clearing it from an area will last for 3-5 years before it requires clearing again.",393220,836444,,,,,,,,Ythan,FD44,MA0404,47496079-120b-4b40-8796-0d66fc7134af,,,,-2.114505955,57.41838552
906,Fish Counter,"There is a Logie resitivity counter on the Helmsdale which records fich which are over 18 inches long. Cameras had been installed to aid in verification by checking photographs. However, there is currently no software to match up the photographs with events. Around 2021 the counter appeared to only be recording large fish. Before then it was estimated that the counter was undercounting by 10-15% in high water events. The board then started to manually clean the electrodes and the counter. Subsequently this was tested using dead fish, and the counter data was not recording as expected. However, after 20-25 years concrete will increase the conductivity of surrounding water as it degrades and this has been interfereing with the counter. The counter has also been adversely affected by lightning strikes, which are attracted the metal camera housing. The electrodes would be required to be buried in fresh concrete in a fish pass to mitigate for this. The information from the counter gives incredibly valuable information on a variety of issues which are vital for fishery management.",Other,,Ongoing,High,Repair and maintain the Fish Counter,L,Renew the concrete and silicone in the fish counter. Keep checking to ensure that any works have the counter fully functional.,1,,,Helmsdale DSFB,Marine Scotland,,1500,Yes,1000,Unfunded,Annual,Funding to undertake repairs is difficult to obtain. The technology is complicated and requires a specialist.,299071,918425,,,,,,,,Helmsdale,FD22,MA0413,a3a8aaf4-0d33-4af6-b8bd-b95a8705ed43,,,,-3.7161128,58.1432702
907,Bank and Habitat Maintainence,"Small bank repairs are undertaken annually, these are undertaken in accordanance with CAR rules when required. Bank repairs are primarily to stop bank collapse and river widening, which will lead to siltation. This can adversely affect spawning gravels, and with river widening, it will become shallower and will be more prone to warming.",Instream and Riparian Habitat,,Ongoing,High,Carry out repairs as required.,G,"Protection for fish and invertebrates, which are the food source for young fish.",5,,,Helmsdale DSFB,,,,Yes,3000,Unfunded,Annual,,292774,919336,,,,,,,,Helmsdale,FD22,MA0414,8c13f0f1-5b78-46ed-9d45-b49489de4997,,,,-3.823435971,58.14996502
